CMDLINE /usr/bin/python heap.py
MEM 18.277344 1515784206.2006
MEM 18.277344 1515784206.3011
MEM 18.277344 1515784206.4015
MEM 18.277344 1515784206.5019
MEM 18.277344 1515784206.6024
MEM 18.468750 1515784206.7027
MEM 18.277344 1515784206.8032
MEM 18.277344 1515784206.9037
MEM 18.277344 1515784207.0041
MEM 18.277344 1515784207.1046
MEM 18.277344 1515784207.2051
MEM 18.277344 1515784207.3055
MEM 18.277344 1515784207.4060
MEM 18.277344 1515784207.5064
MEM 18.277344 1515784207.6069
MEM 18.277344 1515784207.7073
MEM 18.277344 1515784207.8076
MEM 18.468750 1515784207.9080
MEM 18.277344 1515784208.0085
MEM 18.277344 1515784208.1090
MEM 18.277344 1515784208.2094
MEM 18.277344 1515784208.3099
MEM 18.277344 1515784208.4103
MEM 18.277344 1515784208.5108
MEM 18.277344 1515784208.6113
MEM 18.277344 1515784208.7118
MEM 18.277344 1515784208.8122
MEM 18.277344 1515784208.9127
MEM 18.789062 1515784209.0130
MEM 18.660156 1515784209.1134
MEM 18.660156 1515784209.2138
MEM 18.660156 1515784209.3143
MEM 18.660156 1515784209.4148
MEM 18.660156 1515784209.5152
MEM 18.660156 1515784209.6157
MEM 18.660156 1515784209.7162
MEM 18.660156 1515784209.8166
MEM 18.660156 1515784209.9171
MEM 18.660156 1515784210.0176
MEM 18.660156 1515784210.1180
MEM 18.468750 1515784210.2184
MEM 18.660156 1515784210.3189
MEM 18.660156 1515784210.4192
MEM 18.660156 1515784210.5197
MEM 18.660156 1515784210.6202
MEM 18.660156 1515784210.7206
MEM 18.660156 1515784210.8211
MEM 18.660156 1515784210.9216
MEM 18.660156 1515784211.0221
MEM 18.660156 1515784211.1225
MEM 18.660156 1515784211.2230
MEM 18.660156 1515784211.3233
MEM 18.468750 1515784211.4237
MEM 18.660156 1515784211.5242
MEM 18.660156 1515784211.6246
MEM 18.660156 1515784211.7251
MEM 18.660156 1515784211.8256
MEM 18.660156 1515784211.9261
MEM 18.660156 1515784212.0265
MEM 18.660156 1515784212.1270
MEM 18.660156 1515784212.2275
MEM 18.660156 1515784212.3279
MEM 18.660156 1515784212.4283
MEM 19.687500 1515784212.5287
MEM 18.449219 1515784212.6291
MEM 18.449219 1515784212.7296
MEM 18.449219 1515784212.8300
MEM 18.449219 1515784212.9305
MEM 18.449219 1515784213.0309
MEM 18.449219 1515784213.1315
MEM 18.449219 1515784213.2319
MEM 18.449219 1515784213.3323
MEM 18.449219 1515784213.4328
MEM 18.449219 1515784213.5332
MEM 18.449219 1515784213.6336
MEM 19.476562 1515784213.7339
MEM 18.386719 1515784213.8344
MEM 18.386719 1515784213.9349
MEM 18.386719 1515784214.0354
MEM 18.386719 1515784214.1358
MEM 18.386719 1515784214.2362
MEM 18.386719 1515784214.3367
MEM 18.386719 1515784214.4371
MEM 18.386719 1515784214.5376
MEM 18.386719 1515784214.6381
MEM 18.386719 1515784214.7385
MEM 18.386719 1515784214.8389
MEM 19.089844 1515784214.9392
MEM 18.386719 1515784215.0397
MEM 18.386719 1515784215.1402
MEM 18.386719 1515784215.2406
MEM 18.386719 1515784215.3411
MEM 18.386719 1515784215.4416
MEM 18.386719 1515784215.5419
MEM 18.386719 1515784215.6424
MEM 18.386719 1515784215.7429
MEM 18.386719 1515784215.8434
MEM 18.386719 1515784215.9439
MEM 18.578125 1515784216.0443
MEM 18.253906 1515784216.1447
MEM 18.253906 1515784216.2452
MEM 18.253906 1515784216.3457
MEM 18.253906 1515784216.4461
MEM 18.253906 1515784216.5466
MEM 18.253906 1515784216.6471
MEM 18.253906 1515784216.7476
MEM 18.253906 1515784216.8481
MEM 18.253906 1515784216.9486
MEM 18.253906 1515784217.0490
MEM 18.253906 1515784217.1493
MEM 18.445312 1515784217.2497
MEM 18.371094 1515784217.3501
MEM 18.371094 1515784217.4506
MEM 18.371094 1515784217.5511
MEM 18.371094 1515784217.6516
MEM 18.371094 1515784217.7521
MEM 18.371094 1515784217.8526
MEM 18.371094 1515784217.9531
MEM 18.371094 1515784218.0535
MEM 18.371094 1515784218.1540
MEM 18.371094 1515784218.2545
MEM 19.140625 1515784218.3548
MEM 18.371094 1515784218.4552
MEM 18.371094 1515784218.5557
MEM 18.371094 1515784218.6562
MEM 18.371094 1515784218.7566
MEM 18.371094 1515784218.8571
MEM 18.371094 1515784218.9576
MEM 18.371094 1515784219.0581
MEM 18.371094 1515784219.1585
MEM 18.371094 1515784219.2590
MEM 18.371094 1515784219.3595
MEM 18.371094 1515784219.4600
MEM 18.562500 1515784219.5603
MEM 18.273438 1515784219.6608
MEM 18.273438 1515784219.7612
MEM 18.273438 1515784219.8617
MEM 18.273438 1515784219.9622
MEM 18.273438 1515784220.0627
MEM 18.273438 1515784220.1631
MEM 18.273438 1515784220.2637
MEM 18.273438 1515784220.3641
MEM 18.273438 1515784220.4645
MEM 18.273438 1515784220.5651
MEM 18.273438 1515784220.6654
MEM 18.464844 1515784220.7657
MEM 18.273438 1515784220.8662
MEM 18.273438 1515784220.9667
MEM 18.273438 1515784221.0671
MEM 18.273438 1515784221.1675
MEM 18.273438 1515784221.2680
MEM 18.273438 1515784221.3685
MEM 18.273438 1515784221.4689
MEM 18.273438 1515784221.5694
MEM 18.273438 1515784221.6699
MEM 18.273438 1515784221.7704
MEM 18.558594 1515784221.8707
MEM 18.273438 1515784221.9712
MEM 18.273438 1515784222.0717
MEM 18.273438 1515784222.1722
MEM 18.273438 1515784222.2726
MEM 18.273438 1515784222.3731
MEM 18.273438 1515784222.4735
MEM 18.273438 1515784222.5740
MEM 18.273438 1515784222.6745
MEM 18.273438 1515784222.7750
MEM 18.273438 1515784222.8755
MEM 18.273438 1515784222.9758
MEM 18.558594 1515784223.0762
MEM 18.269531 1515784223.1767
MEM 18.269531 1515784223.2771
MEM 18.269531 1515784223.3776
MEM 18.269531 1515784223.4781
MEM 18.269531 1515784223.5786
MEM 18.269531 1515784223.6791
MEM 18.269531 1515784223.7796
MEM 18.269531 1515784223.8800
MEM 18.269531 1515784223.9805
MEM 18.269531 1515784224.0810
MEM 18.269531 1515784224.1813
MEM 19.324219 1515784224.2817
MEM 18.265625 1515784224.3822
MEM 18.265625 1515784224.4826
MEM 18.265625 1515784224.5830
MEM 18.265625 1515784224.6836
MEM 18.265625 1515784224.7840
MEM 18.265625 1515784224.8845
MEM 18.265625 1515784224.9850
MEM 18.265625 1515784225.0854
MEM 18.265625 1515784225.1859
MEM 18.265625 1515784225.2864
MEM 18.457031 1515784225.3868
MEM 18.265625 1515784225.4873
MEM 18.265625 1515784225.5878
MEM 18.265625 1515784225.6883
MEM 18.265625 1515784225.7887
MEM 18.265625 1515784225.8891
MEM 18.265625 1515784225.9896
MEM 18.265625 1515784226.0901
MEM 18.265625 1515784226.1905
MEM 18.265625 1515784226.2910
MEM 18.265625 1515784226.3915
MEM 18.265625 1515784226.4918
MEM 18.550781 1515784226.5922
MEM 18.296875 1515784226.6926
MEM 18.296875 1515784226.7931
MEM 18.296875 1515784226.8936
MEM 18.296875 1515784226.9941
MEM 18.296875 1515784227.0945
MEM 18.296875 1515784227.1950
MEM 18.296875 1515784227.2955
MEM 18.296875 1515784227.3960
MEM 18.296875 1515784227.4964
MEM 18.296875 1515784227.5969
MEM 19.070312 1515784227.6973
MEM 18.265625 1515784227.7976
MEM 18.265625 1515784227.8980
MEM 18.265625 1515784227.9984
MEM 18.265625 1515784228.0988
MEM 18.265625 1515784228.1992
MEM 18.265625 1515784228.2997
MEM 18.265625 1515784228.4001
MEM 18.265625 1515784228.5006
MEM 18.265625 1515784228.6010
MEM 18.265625 1515784228.7015
MEM 18.265625 1515784228.8018
MEM 18.457031 1515784228.9022
MEM 18.265625 1515784229.0026
MEM 18.265625 1515784229.1031
MEM 18.265625 1515784229.2036
MEM 18.265625 1515784229.3041
MEM 18.265625 1515784229.4046
MEM 18.265625 1515784229.5051
MEM 18.265625 1515784229.6056
MEM 18.265625 1515784229.7060
MEM 18.265625 1515784229.8065
MEM 18.265625 1515784229.9070
MEM 18.265625 1515784230.0073
MEM 18.457031 1515784230.1077
MEM 18.253906 1515784230.2081
MEM 18.253906 1515784230.3086
MEM 18.253906 1515784230.4091
MEM 18.253906 1515784230.5095
MEM 18.253906 1515784230.6099
MEM 18.253906 1515784230.7104
MEM 18.253906 1515784230.8109
MEM 18.253906 1515784230.9113
MEM 18.253906 1515784231.0117
MEM 18.253906 1515784231.1122
MEM 18.539062 1515784231.2126
MEM 18.019531 1515784231.3131
MEM 18.019531 1515784231.4135
MEM 18.019531 1515784231.5140
MEM 18.019531 1515784231.6145
MEM 18.019531 1515784231.7149
MEM 18.019531 1515784231.8155
MEM 18.019531 1515784231.9159
MEM 18.019531 1515784232.0164
MEM 18.019531 1515784232.1169
MEM 18.019531 1515784232.2174
MEM 18.019531 1515784232.3177
MEM 18.402344 1515784232.4181
MEM 18.273438 1515784232.5186
MEM 18.273438 1515784232.6191
MEM 18.273438 1515784232.7196
MEM 18.273438 1515784232.8201
MEM 18.273438 1515784232.9205
MEM 18.273438 1515784233.0210
MEM 18.273438 1515784233.1215
MEM 18.273438 1515784233.2220
MEM 18.273438 1515784233.3224
MEM 18.273438 1515784233.4229
MEM 18.273438 1515784233.5233
MEM 18.976562 1515784233.6236
MEM 18.273438 1515784233.7241
MEM 18.273438 1515784233.8245
MEM 18.273438 1515784233.9250
MEM 18.273438 1515784234.0255
MEM 18.273438 1515784234.1260
MEM 18.273438 1515784234.2264
MEM 18.273438 1515784234.3269
MEM 18.273438 1515784234.4273
MEM 18.273438 1515784234.5277
MEM 18.273438 1515784234.6282
MEM 18.464844 1515784234.7287
MEM 18.273438 1515784234.8291
MEM 18.273438 1515784234.9296
MEM 18.273438 1515784235.0301
MEM 18.273438 1515784235.1305
MEM 18.273438 1515784235.2310
MEM 18.273438 1515784235.3316
MEM 18.273438 1515784235.4320
MEM 18.273438 1515784235.5325
MEM 18.273438 1515784235.6330
MEM 18.273438 1515784235.7334
MEM 18.273438 1515784235.8338
MEM 18.464844 1515784235.9342
MEM 18.019531 1515784236.0347
MEM 18.019531 1515784236.1352
MEM 18.019531 1515784236.2357
MEM 18.019531 1515784236.3361
MEM 18.019531 1515784236.4366
MEM 18.019531 1515784236.5370
MEM 18.019531 1515784236.6375
MEM 18.019531 1515784236.7380
MEM 18.019531 1515784236.8384
MEM 18.019531 1515784236.9388
MEM 19.046875 1515784237.0392
MEM 18.273438 1515784237.1396
MEM 18.273438 1515784237.2400
MEM 18.273438 1515784237.3405
MEM 18.273438 1515784237.4409
MEM 18.273438 1515784237.5414
MEM 18.273438 1515784237.6419
MEM 18.273438 1515784237.7424
MEM 18.273438 1515784237.8429
MEM 18.273438 1515784237.9433
MEM 18.273438 1515784238.0438
MEM 18.273438 1515784238.1442
MEM 18.464844 1515784238.2445
MEM 18.019531 1515784238.3450
MEM 18.019531 1515784238.4455
MEM 18.019531 1515784238.5459
MEM 18.019531 1515784238.6464
MEM 18.019531 1515784238.7469
MEM 18.019531 1515784238.8474
MEM 18.019531 1515784238.9479
MEM 18.019531 1515784239.0484
MEM 18.019531 1515784239.1489
MEM 18.019531 1515784239.2493
MEM 18.273438 1515784239.3497
MEM 18.402344 1515784239.4501
MEM 18.273438 1515784239.5506
MEM 18.273438 1515784239.6510
MEM 18.273438 1515784239.7516
MEM 18.273438 1515784239.8521
MEM 18.273438 1515784239.9525
MEM 18.273438 1515784240.0530
MEM 18.273438 1515784240.1535
MEM 18.273438 1515784240.2540
MEM 18.273438 1515784240.3544
MEM 18.273438 1515784240.4549
MEM 18.464844 1515784240.5553
MEM 18.019531 1515784240.6557
MEM 18.019531 1515784240.7561
MEM 18.019531 1515784240.8566
MEM 18.019531 1515784240.9570
MEM 18.019531 1515784241.0575
MEM 18.019531 1515784241.1579
MEM 18.019531 1515784241.2584
MEM 18.019531 1515784241.3588
MEM 18.019531 1515784241.4593
MEM 18.019531 1515784241.5598
MEM 18.019531 1515784241.6601
MEM 18.402344 1515784241.7605
MEM 18.273438 1515784241.8609
MEM 18.273438 1515784241.9614
MEM 18.273438 1515784242.0619
MEM 18.273438 1515784242.1623
MEM 18.273438 1515784242.2628
MEM 18.273438 1515784242.3632
MEM 18.273438 1515784242.4637
MEM 18.273438 1515784242.5642
MEM 18.273438 1515784242.6646
MEM 18.273438 1515784242.7651
MEM 18.273438 1515784242.8655
MEM 18.976562 1515784242.9658
MEM 18.019531 1515784243.0663
MEM 18.019531 1515784243.1668
MEM 18.019531 1515784243.2672
MEM 18.019531 1515784243.3677
MEM 18.019531 1515784243.4682
MEM 18.019531 1515784243.5687
MEM 18.019531 1515784243.6691
MEM 18.019531 1515784243.7696
MEM 18.019531 1515784243.8701
MEM 18.019531 1515784243.9706
MEM 18.402344 1515784244.0709
MEM 18.273438 1515784244.1714
MEM 18.273438 1515784244.2719
MEM 18.273438 1515784244.3724
MEM 18.273438 1515784244.4728
MEM 18.273438 1515784244.5733
MEM 18.273438 1515784244.6738
MEM 18.273438 1515784244.7742
MEM 18.273438 1515784244.8747
MEM 18.273438 1515784244.9752
MEM 18.273438 1515784245.0757
MEM 18.273438 1515784245.1761
MEM 18.488281 1515784245.2765
MEM 18.019531 1515784245.3769
MEM 18.019531 1515784245.4774
MEM 18.019531 1515784245.5779
MEM 18.019531 1515784245.6784
MEM 18.019531 1515784245.7789
MEM 18.019531 1515784245.8794
MEM 18.019531 1515784245.9798
MEM 18.019531 1515784246.0802
MEM 18.019531 1515784246.1808
MEM 18.019531 1515784246.2811
MEM 19.046875 1515784246.3814
MEM 18.273438 1515784246.4818
MEM 18.273438 1515784246.5822
MEM 18.273438 1515784246.6827
MEM 18.273438 1515784246.7832
MEM 18.273438 1515784246.8837
MEM 18.273438 1515784246.9841
MEM 18.273438 1515784247.0846
MEM 18.273438 1515784247.1851
MEM 18.273438 1515784247.2856
MEM 18.273438 1515784247.3860
MEM 18.273438 1515784247.4864
MEM 18.488281 1515784247.5868
MEM 18.273438 1515784247.6873
MEM 18.273438 1515784247.7877
MEM 18.273438 1515784247.8882
MEM 18.273438 1515784247.9887
MEM 18.273438 1515784248.0892
MEM 18.273438 1515784248.1897
MEM 18.273438 1515784248.2901
MEM 18.273438 1515784248.3906
MEM 18.273438 1515784248.4910
MEM 18.273438 1515784248.5916
MEM 18.273438 1515784248.6919
MEM 18.464844 1515784248.7923
MEM 18.082031 1515784248.8928
MEM 18.082031 1515784248.9932
MEM 18.082031 1515784249.0937
MEM 18.082031 1515784249.1942
MEM 18.082031 1515784249.2946
MEM 18.082031 1515784249.3951
MEM 18.082031 1515784249.4957
MEM 18.082031 1515784249.5961
MEM 18.082031 1515784249.6965
MEM 18.082031 1515784249.7970
MEM 18.460938 1515784249.8974
MEM 18.246094 1515784249.9979
MEM 18.246094 1515784250.0984
MEM 18.246094 1515784250.1989
MEM 18.246094 1515784250.2993
MEM 18.246094 1515784250.3998
MEM 18.246094 1515784250.5003
MEM 18.246094 1515784250.6008
MEM 18.246094 1515784250.7012
MEM 18.246094 1515784250.8017
MEM 18.246094 1515784250.9022
MEM 18.246094 1515784251.0025
MEM 18.437500 1515784251.1029
MEM 18.234375 1515784251.2033
MEM 18.234375 1515784251.3039
MEM 18.234375 1515784251.4043
MEM 18.234375 1515784251.5048
MEM 18.234375 1515784251.6053
MEM 18.234375 1515784251.7057
MEM 18.234375 1515784251.8062
MEM 18.234375 1515784251.9067
MEM 18.234375 1515784252.0071
MEM 18.234375 1515784252.1077
MEM 18.234375 1515784252.2080
MEM 19.449219 1515784252.3083
MEM 18.230469 1515784252.4088
MEM 18.230469 1515784252.5093
MEM 18.230469 1515784252.6097
MEM 18.230469 1515784252.7102
MEM 18.230469 1515784252.8107
MEM 18.230469 1515784252.9111
MEM 18.230469 1515784253.0117
MEM 18.230469 1515784253.1121
MEM 18.230469 1515784253.2126
MEM 18.230469 1515784253.3131
MEM 18.421875 1515784253.4134
MEM 18.230469 1515784253.5139
MEM 18.230469 1515784253.6144
MEM 18.230469 1515784253.7148
MEM 18.230469 1515784253.8153
MEM 18.230469 1515784253.9158
MEM 18.230469 1515784254.0163
MEM 18.230469 1515784254.1167
MEM 18.230469 1515784254.2172
MEM 18.230469 1515784254.3177
MEM 18.230469 1515784254.4182
MEM 18.230469 1515784254.5186
MEM 18.421875 1515784254.6189
MEM 18.230469 1515784254.7192
MEM 18.230469 1515784254.8198
MEM 18.230469 1515784254.9202
MEM 18.230469 1515784255.0207
MEM 18.230469 1515784255.1211
MEM 18.230469 1515784255.2215
MEM 18.230469 1515784255.3220
MEM 18.230469 1515784255.4224
MEM 18.230469 1515784255.5229
MEM 18.230469 1515784255.6234
MEM 19.000000 1515784255.7237
MEM 18.246094 1515784255.8240
MEM 18.246094 1515784255.9245
MEM 18.246094 1515784256.0249
MEM 18.246094 1515784256.1254
MEM 18.246094 1515784256.2258
MEM 18.246094 1515784256.3262
MEM 18.246094 1515784256.4268
MEM 18.246094 1515784256.5272
MEM 18.246094 1515784256.6277
MEM 18.246094 1515784256.7281
MEM 18.246094 1515784256.8285
MEM 18.437500 1515784256.9289
MEM 18.246094 1515784257.0294
MEM 18.246094 1515784257.1297
MEM 18.246094 1515784257.2302
MEM 18.246094 1515784257.3307
MEM 18.246094 1515784257.4311
MEM 18.246094 1515784257.5317
MEM 18.246094 1515784257.6321
MEM 18.246094 1515784257.7326
MEM 18.246094 1515784257.8331
MEM 18.246094 1515784257.9336
MEM 18.246094 1515784258.0339
MEM 18.437500 1515784258.1343
MEM 18.246094 1515784258.2348
MEM 18.246094 1515784258.3353
MEM 18.246094 1515784258.4358
MEM 18.246094 1515784258.5362
MEM 18.246094 1515784258.6367
MEM 18.246094 1515784258.7371
MEM 18.246094 1515784258.8376
MEM 18.246094 1515784258.9381
MEM 18.246094 1515784259.0386
MEM 18.246094 1515784259.1391
MEM 18.437500 1515784259.2395
MEM 18.246094 1515784259.3399
MEM 18.246094 1515784259.4404
MEM 18.246094 1515784259.5409
MEM 18.246094 1515784259.6413
MEM 18.246094 1515784259.7417
MEM 18.246094 1515784259.8422
MEM 18.246094 1515784259.9427
MEM 18.246094 1515784260.0431
MEM 18.246094 1515784260.1437
MEM 18.246094 1515784260.2441
MEM 18.246094 1515784260.3444
MEM 18.433594 1515784260.4449
MEM 18.242188 1515784260.5453
MEM 18.242188 1515784260.6458
MEM 18.242188 1515784260.7463
MEM 18.242188 1515784260.8467
MEM 18.242188 1515784260.9472
MEM 18.242188 1515784261.0476
MEM 18.242188 1515784261.1481
MEM 18.242188 1515784261.2485
MEM 18.242188 1515784261.3490
MEM 18.242188 1515784261.4495
MEM 18.242188 1515784261.5499
MEM 19.203125 1515784261.6502
MEM 18.242188 1515784261.7507
MEM 18.242188 1515784261.8511
MEM 18.242188 1515784261.9516
MEM 18.242188 1515784262.0520
MEM 18.242188 1515784262.1525
MEM 18.242188 1515784262.2529
MEM 18.242188 1515784262.3534
MEM 18.242188 1515784262.4539
MEM 18.242188 1515784262.5543
MEM 18.242188 1515784262.6548
MEM 18.433594 1515784262.7551
MEM 18.234375 1515784262.8557
MEM 18.234375 1515784262.9561
MEM 18.234375 1515784263.0566
MEM 18.234375 1515784263.1570
MEM 18.234375 1515784263.2575
MEM 18.234375 1515784263.3579
MEM 18.234375 1515784263.4584
MEM 18.234375 1515784263.5589
MEM 18.234375 1515784263.6593
MEM 18.234375 1515784263.7598
MEM 18.234375 1515784263.8601
MEM 18.519531 1515784263.9605
MEM 18.328125 1515784264.0609
MEM 18.328125 1515784264.1614
MEM 18.328125 1515784264.2619
MEM 18.328125 1515784264.3624
MEM 18.328125 1515784264.4628
MEM 18.328125 1515784264.5633
MEM 18.328125 1515784264.6638
MEM 18.328125 1515784264.7642
MEM 18.328125 1515784264.8647
MEM 18.328125 1515784264.9651
MEM 19.097656 1515784265.0655
MEM 18.328125 1515784265.1658
MEM 18.328125 1515784265.2663
MEM 18.328125 1515784265.3668
MEM 18.328125 1515784265.4672
MEM 18.328125 1515784265.5677
MEM 18.328125 1515784265.6682
MEM 18.328125 1515784265.7686
MEM 18.328125 1515784265.8691
MEM 18.328125 1515784265.9696
MEM 18.328125 1515784266.0701
MEM 18.328125 1515784266.1705
MEM 18.519531 1515784266.2708
MEM 18.250000 1515784266.3713
MEM 18.250000 1515784266.4717
MEM 18.250000 1515784266.5720
MEM 18.250000 1515784266.6726
MEM 18.250000 1515784266.7730
MEM 18.250000 1515784266.8734
MEM 18.250000 1515784266.9738
MEM 18.250000 1515784267.0743
MEM 18.250000 1515784267.1747
MEM 18.250000 1515784267.2752
MEM 18.250000 1515784267.3756
MEM 18.441406 1515784267.4760
MEM 19.468750 1515784267.5764
MEM 19.468750 1515784267.6769
MEM 19.468750 1515784267.7772
MEM 19.468750 1515784267.8777
MEM 19.468750 1515784267.9781
MEM 19.468750 1515784268.0786
MEM 19.468750 1515784268.1790
MEM 19.468750 1515784268.2795
MEM 19.468750 1515784268.3800
MEM 19.468750 1515784268.4804
MEM 18.414062 1515784268.5807
MEM 18.507812 1515784268.6812
MEM 18.507812 1515784268.7817
MEM 18.507812 1515784268.8822
MEM 18.507812 1515784268.9827
MEM 18.507812 1515784269.0831
MEM 18.507812 1515784269.1836
MEM 18.507812 1515784269.2841
MEM 18.507812 1515784269.3845
MEM 18.507812 1515784269.4850
MEM 18.507812 1515784269.5855
MEM 18.507812 1515784269.6858
MEM 18.398438 1515784269.7862
MEM 18.589844 1515784269.8866
MEM 18.589844 1515784269.9871
MEM 18.589844 1515784270.0876
MEM 18.589844 1515784270.1880
MEM 18.589844 1515784270.2885
MEM 18.589844 1515784270.3890
MEM 18.589844 1515784270.4894
MEM 18.589844 1515784270.5897
MEM 18.589844 1515784270.6902
MEM 18.589844 1515784270.7906
MEM 18.589844 1515784270.8910
MEM 19.355469 1515784270.9913
MEM 18.519531 1515784271.0918
MEM 18.519531 1515784271.1922
MEM 18.519531 1515784271.2927
MEM 18.519531 1515784271.3932
MEM 18.519531 1515784271.4937
MEM 18.519531 1515784271.5941
MEM 18.519531 1515784271.6946
MEM 18.519531 1515784271.7951
MEM 18.519531 1515784271.8955
MEM 18.519531 1515784271.9959
MEM 18.328125 1515784272.0963
MEM 18.519531 1515784272.1968
MEM 18.519531 1515784272.2973
MEM 18.519531 1515784272.3978
MEM 18.519531 1515784272.4982
MEM 18.519531 1515784272.5987
MEM 18.519531 1515784272.6991
MEM 18.519531 1515784272.7997
MEM 18.519531 1515784272.9001
MEM 18.519531 1515784273.0006
MEM 18.519531 1515784273.1011
MEM 18.519531 1515784273.2014
MEM 18.328125 1515784273.3018
MEM 18.519531 1515784273.4023
MEM 18.519531 1515784273.5027
MEM 18.519531 1515784273.6032
MEM 18.519531 1515784273.7037
MEM 18.519531 1515784273.8042
MEM 18.519531 1515784273.9047
MEM 18.519531 1515784274.0051
MEM 18.519531 1515784274.1056
MEM 18.519531 1515784274.2061
MEM 18.519531 1515784274.3066
MEM 18.773438 1515784274.4069
MEM 18.519531 1515784274.5073
MEM 18.519531 1515784274.6077
MEM 18.519531 1515784274.7082
MEM 18.519531 1515784274.8087
MEM 18.519531 1515784274.9092
MEM 18.519531 1515784275.0096
MEM 18.519531 1515784275.1101
MEM 18.519531 1515784275.2106
MEM 18.519531 1515784275.3110
MEM 18.519531 1515784275.4114
MEM 18.519531 1515784275.5119
MEM 18.328125 1515784275.6123
MEM 18.519531 1515784275.7128
MEM 18.519531 1515784275.8132
MEM 18.519531 1515784275.9137
MEM 18.519531 1515784276.0141
MEM 18.519531 1515784276.1146
MEM 18.519531 1515784276.2151
MEM 18.519531 1515784276.3156
MEM 18.519531 1515784276.4161
MEM 18.519531 1515784276.5165
MEM 18.519531 1515784276.6170
MEM 18.519531 1515784276.7173
MEM 18.324219 1515784276.8177
MEM 18.515625 1515784276.9182
MEM 18.515625 1515784277.0186
MEM 18.515625 1515784277.1191
MEM 18.515625 1515784277.2196
MEM 18.515625 1515784277.3201
MEM 18.515625 1515784277.4205
MEM 18.515625 1515784277.5210
MEM 18.515625 1515784277.6215
MEM 18.515625 1515784277.7220
MEM 18.515625 1515784277.8224
MEM 18.324219 1515784277.9228
MEM 18.515625 1515784278.0233
MEM 18.515625 1515784278.1237
MEM 18.515625 1515784278.2242
MEM 18.515625 1515784278.3247
MEM 18.515625 1515784278.4251
MEM 18.515625 1515784278.5255
MEM 18.515625 1515784278.6259
MEM 18.515625 1515784278.7264
MEM 18.515625 1515784278.8269
MEM 18.515625 1515784278.9274
MEM 18.515625 1515784279.0277
MEM 18.324219 1515784279.1281
MEM 18.515625 1515784279.2285
MEM 18.515625 1515784279.3290
MEM 18.515625 1515784279.4294
MEM 18.515625 1515784279.5299
MEM 18.515625 1515784279.6304
MEM 18.515625 1515784279.7308
MEM 18.515625 1515784279.8313
MEM 18.515625 1515784279.9318
MEM 18.515625 1515784280.0323
MEM 18.515625 1515784280.1327
MEM 18.515625 1515784280.2331
MEM 19.285156 1515784280.3334
MEM 18.222656 1515784280.4339
MEM 18.222656 1515784280.5343
MEM 18.222656 1515784280.6347
MEM 18.222656 1515784280.7352
MEM 18.222656 1515784280.8357
MEM 18.222656 1515784280.9361
MEM 18.222656 1515784281.0366
MEM 18.222656 1515784281.1371
MEM 18.222656 1515784281.2375
MEM 18.222656 1515784281.3380
MEM 18.507812 1515784281.4384
MEM 18.316406 1515784281.5389
MEM 18.316406 1515784281.6393
MEM 18.316406 1515784281.7398
MEM 18.316406 1515784281.8402
MEM 18.316406 1515784281.9407
MEM 18.316406 1515784282.0412
MEM 18.316406 1515784282.1416
MEM 18.316406 1515784282.2420
MEM 18.316406 1515784282.3425
MEM 18.316406 1515784282.4430
MEM 18.316406 1515784282.5433
MEM 18.507812 1515784282.6436
MEM 18.414062 1515784282.7441
MEM 18.414062 1515784282.8446
MEM 18.414062 1515784282.9451
MEM 18.414062 1515784283.0455
MEM 18.414062 1515784283.1460
MEM 18.414062 1515784283.2465
MEM 18.414062 1515784283.3470
MEM 18.414062 1515784283.4475
MEM 18.414062 1515784283.5480
MEM 18.414062 1515784283.6484
MEM 18.667969 1515784283.7487
MEM 18.328125 1515784283.8491
MEM 18.328125 1515784283.9496
MEM 18.328125 1515784284.0500
MEM 18.328125 1515784284.1504
MEM 18.328125 1515784284.2508
MEM 18.328125 1515784284.3513
MEM 18.328125 1515784284.4517
MEM 18.328125 1515784284.5522
MEM 18.328125 1515784284.6527
MEM 18.328125 1515784284.7531
MEM 18.328125 1515784284.8536
MEM 18.519531 1515784284.9539
MEM 18.234375 1515784285.0544
MEM 18.234375 1515784285.1549
MEM 18.234375 1515784285.2553
MEM 18.234375 1515784285.3558
MEM 18.234375 1515784285.4563
MEM 18.234375 1515784285.5568
MEM 18.234375 1515784285.6573
MEM 18.234375 1515784285.7577
MEM 18.234375 1515784285.8581
MEM 18.234375 1515784285.9586
MEM 18.234375 1515784286.0590
MEM 18.519531 1515784286.1593
MEM 18.234375 1515784286.2598
MEM 18.234375 1515784286.3602
MEM 18.234375 1515784286.4607
MEM 18.234375 1515784286.5611
MEM 18.234375 1515784286.6615
MEM 18.234375 1515784286.7618
MEM 18.234375 1515784286.8623
MEM 18.234375 1515784286.9628
MEM 18.234375 1515784287.0633
MEM 18.234375 1515784287.1638
MEM 18.519531 1515784287.2641
MEM 18.234375 1515784287.3646
MEM 18.234375 1515784287.4650
MEM 18.234375 1515784287.5655
MEM 18.234375 1515784287.6659
MEM 18.234375 1515784287.7664
MEM 18.234375 1515784287.8669
MEM 18.234375 1515784287.9674
MEM 18.234375 1515784288.0679
MEM 18.234375 1515784288.1684
MEM 18.234375 1515784288.2689
MEM 18.234375 1515784288.3692
MEM 18.425781 1515784288.4696
MEM 18.617188 1515784288.5701
MEM 18.617188 1515784288.6706
